distrito,candidato,lista,partido,programa
27,TOMAS LAIBE SAEZ,LISTA DEL APRUEBO,PARTIDO SOCIALISTA DE CHILE,Descargar archivo aquí
27,VIVIANA BETANCOURT GALLEGOS,LISTA DEL APRUEBO,PARTIDO SOCIALISTA DE CHILE,Descargar archivo aquí
27,CLAUDIO ALEJANDRO FIGUEROA ASI,PATAGONIA SOMOS TODOS (D27),INDEPENDIENTES,Descargar archivo aquí
27,DINA ELIZABETH AHUMADA CARES,PATAGONIA SOMOS TODOS (D27),INDEPENDIENTES,Descargar archivo aquí
27,JOSE LUIS SANCHEZ HUENTELICAN,PATAGONIA SOMOS TODOS (D27),INDEPENDIENTES,Descargar archivo aquí
27,LUIS ROLANDO DEL RIO MONCADA,PATAGONIA SOMOS TODOS (D27),INDEPENDIENTES,Descargar archivo aquí
27,MACARENA MAGDALENA MEDRANO VILLAGRA,PATAGONIA SOMOS TODOS (D27),INDEPENDIENTES,Descargar archivo aquí
27,ARISTIDES BENAVENTE ANINAT,VAMOS POR CHILE,INDEPENDIENTES,Descargar archivo aquí
27,CINTHYA GIOVANNA PANTANALLI WANDERSLEBEN,VAMOS POR CHILE,EVOLUCION POLITICA,Descargar archivo aquí
27,GEOCONDA NAVARRETE ARRATIA,VAMOS POR CHILE,EVOLUCION POLITICA,Descargar archivo aquí
27,MARCOS VARGAS ACEITUNO,VAMOS POR CHILE,RENOVACION NACIONAL,Descargar archivo aquí
27,MARIA TERESA CALVIS AVILES,VAMOS POR CHILE,UNION DEMOCRATA INDEPENDIENTE,Descargar archivo aquí
28,ADRIANA MARCELA BARATELLI,LISTA DEL APRUEBO,INDEPENDIENTES,Descargar archivo aquí
28,ALEJANDRA SOZA GALVEZ,REPUBLICA DE LOS INDEPENDIENTES DE MAGALLANES (D28),INDEPENDIENTES,Descargar archivo aquí
28,ALFREDO FONSECA MIHOVILOVIC,REPUBLICA DE LOS INDEPENDIENTES DE MAGALLANES (D28),INDEPENDIENTES,Descargar archivo aquí
28,ANDREA LUCIA PIVCEVIC CORTESE,MAGALLANICOS NO NEUTRALES (D28),INDEPENDIENTES,Descargar archivo aquí
28,CARLOS ALBERTO ABARZUA VILLEGAS,APRUEBO DIGNIDAD,INDEPENDIENTES,Descargar archivo aquí
28,CLAUDIA SRDANOVIC CARDENAS,REGIONALISMO CIUDADANO INDEPENDIENTE (D28),INDEPENDIENTES,Descargar archivo aquí
28,DANIELA LUCERO GALLARDO,REGIONALISMO CIUDADANO INDEPENDIENTE (D28),INDEPENDIENTES,Descargar archivo aquí
28,DANIELLA PANICUCCI HERRERA,APRUEBO DIGNIDAD,INDEPENDIENTES,Descargar archivo aquí
28,ELISA AMANDA GIUSTINIANOVICH CAMPOS,COORDINADORA SOCIAL DE MAGALLANES (D28),INDEPENDIENTES,Descargar archivo aquí
28,GABRIELA TERESA CASANUEVA MENDEZ,VAMOS POR CHILE,INDEPENDIENTES,Descargar archivo aquí
28,INES ELIZABETH VIDAL ANDRADE,COORDINADORA SOCIAL DE MAGALLANES (D28),INDEPENDIENTES,Descargar archivo aquí
28,JAIME COSME ORMEÑO,REGIONALISMO CIUDADANO INDEPENDIENTE (D28),INDEPENDIENTES,Descargar archivo aquí
28,JAVIER EDUARDO SOLIS URIBE,MAGALLANICOS NO NEUTRALES (D28),INDEPENDIENTES,Descargar archivo aquí
28,JAVIER OMAR AGUILAR VERA,COORDINADORA SOCIAL DE MAGALLANES (D28),INDEPENDIENTES,Descargar archivo aquí
28,JAVIERA IGNACIA MORALES ALVARADO,APRUEBO DIGNIDAD,INDEPENDIENTES,Descargar archivo aquí
28,JORGE HUGO CHRISTIAN BORDOLI AQUEVEQUE,PARTIDO HUMANISTA,PARTIDO HUMANISTA,Descargar archivo aquí
28,JUAN CARLOS KALAZICH SANTANA,REGIONALISMO CIUDADANO INDEPENDIENTE (D28),INDEPENDIENTES,Descargar archivo aquí
28,JULIO GASTON CONTRERAS MUÑOZ,APRUEBO DIGNIDAD,INDEPENDIENTES,Descargar archivo aquí
28,KARIN ISABEL ESCARATE FICA,LISTA DEL APRUEBO,INDEPENDIENTES,Descargar archivo aquí
28,LUIS NAVARRO ALMONACID,LISTA DEL APRUEBO,PARTIDO SOCIALISTA DE CHILE,Descargar archivo aquí
28,MANUEL GALLARDO SOTO,LISTA DEL APRUEBO,PARTIDO DEMOCRATA CRISTIANO,Descargar archivo aquí
28,MARCELO TORCHE SUAREZ,VAMOS POR CHILE,INDEPENDIENTES,Descargar archivo aquí
28,MARGARITA DEL CARMEN MAKUC SIERRALTA,APRUEBO DIGNIDAD,PARTIDO COMUNISTA DE CHILE,Descargar archivo aquí
28,MARIA DE LOS ANGELES FLORES RODRIGUEZ,LISTA DEL APRUEBO,PARTIDO SOCIALISTA DE CHILE,Descargar archivo aquí
28,MARIA TERESA CASTAÑON SILVA,VAMOS POR CHILE,RENOVACION NACIONAL,Descargar archivo aquí
28,MAURICIO DAZA CARRASCO,REGIONALISMO CIUDADANO INDEPENDIENTE (D28),INDEPENDIENTES,Descargar archivo aquí
28,NELSON LEIVA LERZUNDI,LISTA DEL APRUEBO,PARTIDO DEMOCRATA CRISTIANO,Descargar archivo aquí
28,NIKOS SUED ORTEGA CARDENAS,APRUEBO DIGNIDAD,PARTIDO COMUNISTA DE CHILE,Descargar archivo aquí
28,PABLO NICOLAS CIFUENTES VLADILO,COORDINADORA SOCIAL DE MAGALLANES (D28),INDEPENDIENTES,Descargar archivo aquí
28,PAMELA HERRERA FIGUEROA,REGIONALISMO CIUDADANO INDEPENDIENTE (D28),INDEPENDIENTES,Descargar archivo aquí
28,PATRICIO ANDRES FUENTES OLGUIN,COORDINADORA SOCIAL DE MAGALLANES (D28),INDEPENDIENTES,Descargar archivo aquí
28,RODOLFO ESTEBAN ARECHETA BALETA,VAMOS POR CHILE,INDEPENDIENTES,Descargar archivo aquí
28,RODRIGO ALVAREZ ZENTENO,VAMOS POR CHILE,UNION DEMOCRATA INDEPENDIENTE,Descargar archivo aquí
28,SILVANA CAMELIO THOMSEN,VAMOS POR CHILE,INDEPENDIENTES,Descargar archivo aquí
28,STJEPAN VRSALOVIC RADOVICH,REPUBLICA DE LOS INDEPENDIENTES DE MAGALLANES (D28),INDEPENDIENTES,Descargar archivo aquí
